CODIGO	ANIO	MES	DIA	PRECIPITACION	TEMP_MAXIMA	TEMP_MINIMA	VIENTO	PRESION	HUMEDAD	TIEMPO
M0051	1999	10	25	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	10	26	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	10	27	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1999	10	28	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	10	29	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1999	10	30	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1999	10	31	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	1	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	2	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	3	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	4	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	5	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	6	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	7	3.3	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	8	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	9	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	10	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	11	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	12	1	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	13	0.1	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	14	0.4	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	15	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	16	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	17	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	18	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	19	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	20	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	21	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	22	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	23	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	24	6.3	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	25	1.6	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	26	0.1	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	27	0.2	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	28	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	29	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1999	11	30	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	1	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	2	2.5	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	3	0.4	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	4	0.3	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	5	2.2	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	6	0.4	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	7	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	8	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	9	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	10	11.7	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	11	3.7	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	12	7.4	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	13	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	14	0.1	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	15	0.1	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	16	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	17	11.3	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	18	2.8	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	19	0.2	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	20	16.6	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	21	6.7	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	22	0.7	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	23	6.3	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	24	0.5	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	25	13.3	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	26	16.4	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	27	11.5	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	28	5.3	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	29	0.4	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	30	21.8	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1999	12	31	1.1	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	1	0.8	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	2	6.6	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	3	1.4	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	4	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	5	0.2	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	6	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	7	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	8	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	9	0.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	10	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	11	0.3	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	12	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	13	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	14	62.4	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	15	4.9	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	16	3.5	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	17	0.6	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	18	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	19	17.8	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	20	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	21	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	22	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	23	15.3	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	24	0.3	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	25	26.7	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	26	44.7	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	27	14.2	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	28	23.2	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	29	0.3	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	30	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	1	31	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	1	9.6	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	2	15.2	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	3	1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	4	21.1	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	5	2	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	6	0.8	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	7	3	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	8	18.8	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	9	8	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	10	5.5	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	11	1.5	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	12	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	13	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	14	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	15	85.5	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	16	17.7	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	17	28.9	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	18	116.5	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	19	34.3	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	20	1.4	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	21	8.8	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	22	0.6	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	23	10.7	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	24	13.9	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	25	1.2	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	26	1.3	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	27	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	28	0.1	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	2	29	0.3	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	1	11.3	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	2	35.2	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	3	25.1	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	4	32.6	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	5	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	6	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	7	123	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	8	2.2	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	9	44.8	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	10	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	11	37.6	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	12	6.5	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	13	70.1	24.2	24.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	14	0.5	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	15	73	24.1	24.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	16	105	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	17	5	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	18	9.3	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	19	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	20	43.9	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	21	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	22	9.5	24.4	24.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	23	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	24	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	25	9.7	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	26	0.4	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	27	0.9	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	28	0	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	29	0	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	30	15.5	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	3	31	71.4	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	1	3.2	21	21	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	2	0.1	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	3	3.4	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	4	28.5	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	5	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	6	41	24.2	24.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	7	0.4	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	8	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	9	32.4	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	10	5.6	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	11	2	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	12	4	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	13	0	23.9	23.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	14	0.6	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	15	6.8	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	16	1.6	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	17	17.9	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	18	34.8	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	19	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	20	0	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	21	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	22	5.3	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	23	5.1	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	24	0.1	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	25	6.8	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	26	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	27	0	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	28	5.7	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	29	0.4	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	4	30	3.3	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	1	37.9	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	2	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	3	46.7	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	4	3.9	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	5	36.9	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	6	2.4	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	7	1.8	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	8	6.6	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	9	21.4	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	10	1.1	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	11	4.3	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	12	31.7	22.7	22.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	13	0.7	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	14	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	15	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	16	2.5	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	17	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	18	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	19	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	20	0.5	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	21	1.3	23	23	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	22	0.5	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	23	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	24	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	25	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	26	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	27	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	28	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	29	0.4	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	30	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	5	31	6.4	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	1	0.1	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	2	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	3	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	4	1.1	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	5	0.2	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	6	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	7	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	8	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	9	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	10	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	11	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	12	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	13	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	14	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	15	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	16	6.3	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	17	0.4	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	18	1.9	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	19	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	20	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	21	0	19.9	19.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	22	0.2	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	23	0.1	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	24	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	25	0	19.3	19.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	26	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	27	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	28	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	29	0.1	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	6	30	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	1	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	2	0	18.5	18.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	3	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	4	0.1	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	5	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	6	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	7	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	8	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	9	0.1	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	10	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	11	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	12	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	13	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	14	0	19.9	19.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	15	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	16	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	17	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	18	0.1	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	19	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	20	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	21	0	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	22	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	23	0	18.9	18.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	24	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	25	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	26	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	27	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	28	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	29	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	30	0.1	18.9	18.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	7	31	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	1	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	2	0	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	3	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	4	0	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	5	0	19.1	19.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	6	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	7	0	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	8	0	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	9	0.3	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	10	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	11	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	12	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	13	0	18.9	18.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	14	0.1	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	15	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	16	0	19.2	19.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	17	0.1	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	18	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	19	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	20	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	21	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	22	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	23	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	24	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	25	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	26	0	18.7	18.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	27	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	28	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	29	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	30	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	8	31	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	1	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	2	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	3	2.3	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	4	0.1	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	5	0.7	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	6	2.2	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	7	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	8	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	9	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	10	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	11	0.1	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	12	0.4	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	13	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	14	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	15	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	16	0	18.9	18.9	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	17	0	19	19	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	18	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	19	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	20	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	21	0.3	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	22	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	23	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	2000	9	24	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
